,Date,Vehicle Category,GVWR Class,Fuel Type,Model Year,Fuel Technology,Electric Mile Range,Number of Vehicles Registered at the Same Address,Region,Vehicle Population
28327,2020,T2,Unknown,2.0,2019.0,BEV,Unknown,≥4,Statewide,8
28328,2020,T2,1,2.0,2018.0,BEV,101 to 150 miles,2,Statewide,8
28329,2020,T2,Unknown,2.0,2015.0,BEV,Unknown,1,Statewide,8
28330,2020,T1,1,2.0,2005.0,BEV,Unknown,1,Statewide,8
28331,2020,P,,2.0,2004.0,BEV,Unknown,1,Statewide,8
28332,2020,MC,,2.0,2016.0,BEV,Unknown,1,Statewide,8
28333,2020,T7,8,1.0,1984.0,ICE,,2,Statewide,8
28334,2020,T6,4,1.0,2022.0,ICE,,2,Statewide,8
28335,2020,T6,Unknown,1.0,2018.0,ICE,,2,Statewide,8
28336,2020,T6,Unknown,1.0,2017.0,ICE,,3,Statewide,8
28337,2020,T6,Unknown,1.0,2016.0,ICE,,2,Statewide,8
28338,2020,T6,5,1.0,1996.0,ICE,,1,Statewide,8
28339,2020,T6,5,1.0,1996.0,ICE,,2,Statewide,8
28340,2020,T6,Unknown,1.0,1994.0,ICE,,1,Statewide,8
28341,2020,T6,5,1.0,1994.0,ICE,,2,Statewide,8
28342,2020,T6,6,1.0,1987.0,ICE,,2,Statewide,8
28343,2020,T6,6,1.0,1987.0,ICE,,3,Statewide,8
28344,2020,T6,6,1.0,1978.0,ICE,,≥4,Statewide,8
28345,2020,T4,Unknown,1.0,2004.0,ICE,,≥4,Statewide,8
28346,2020,T4,Unknown,1.0,2001.0,ICE,,2,Statewide,8
28347,2020,T4,Unknown,1.0,1998.0,ICE,,≥4,Statewide,8
28348,2020,T4,Unknown,1.0,1985.0,ICE,,≥4,Statewide,8
28349,2020,T3,Unknown,1.0,2020.0,ICE,,1,Statewide,8
28350,2020,T3,Unknown,1.0,2020.0,ICE,,3,Statewide,8
28351,2020,T3,2,1.0,1994.0,ICE,,1,Statewide,8
28352,2020,T3,2,1.0,1993.0,ICE,,≥4,Statewide,8
28353,2020,T3,2,1.0,1992.0,ICE,,≥4,Statewide,8
28354,2020,T3,Unknown,1.0,1990.0,ICE,,≥4,Statewide,8
28355,2020,T3,Unknown,1.0,1985.0,ICE,,1,Statewide,8
28356,2020,T2,1,1.0,1980.0,ICE,,3,Statewide,8
28357,2020,T2,1,1.0,1976.0,ICE,,≥4,Statewide,8
28358,2020,P,,1.0,1994.0,ICE,,2,Statewide,8
28359,2020,P,,1.0,1979.0,ICE,,1,Statewide,8
28360,2020,P,,1.0,1978.0,ICE,,2,Statewide,8
28361,2020,BT,,1.0,2021.0,ICE,,3,Statewide,8
28362,2020,BT,,1.0,2019.0,ICE,,1,Statewide,8
28363,2020,BT,,1.0,2018.0,ICE,,3,Statewide,8
28364,2020,BT,,1.0,2016.0,ICE,,1,Statewide,8
28365,2020,BT,,1.0,2006.0,ICE,,2,Statewide,8
28366,2020,BS,,1.0,2022.0,ICE,,2,Statewide,8
28367,2020,BS,,1.0,2012.0,ICE,,3,Statewide,8
28368,2020,BS,,1.0,2001.0,ICE,,3,Statewide,8
28369,2020,BS,,1.0,1997.0,ICE,,3,Statewide,8
28370,2020,BS,,1.0,1990.0,ICE,,3,Statewide,8
28371,2020,BS,,1.0,1983.0,ICE,,≥4,Statewide,8
28372,2020,B,,1.0,2019.0,ICE,,3,Statewide,8
28373,2020,B,,1.0,2016.0,ICE,,3,Statewide,8
28374,2020,B,,1.0,1994.0,ICE,,2,Statewide,8
28375,2020,B,,1.0,1992.0,ICE,,1,Statewide,8
28376,2020,B,,1.0,1991.0,ICE,,2,Statewide,8
28377,2020,B,,1.0,1990.0,ICE,,2,Statewide,8
28378,2020,B,,1.0,1987.0,ICE,,2,Statewide,8
28379,2019,T7,8,3.0,2017.0,ICE,,3,Statewide,8
28380,2019,T6,6,3.0,2011.0,ICE,,≥4,Statewide,8
28381,2019,T4,2,3.0,2016.0,ICE,,≥4,Statewide,8
28382,2019,T4,Unknown,3.0,2008.0,ICE,,1,Statewide,8
28383,2019,T4,2,3.0,2008.0,ICE,,1,Statewide,8
28384,2019,T4,Unknown,3.0,2007.0,ICE,,≥4,Statewide,8
28385,2019,T4,2,3.0,2006.0,ICE,,2,Statewide,8
28386,2019,T3,2,3.0,2019.0,ICE,,1,Statewide,8
28387,2019,T3,2,3.0,2007.0,ICE,,2,Statewide,8
28388,2019,T3,Unknown,3.0,2005.0,ICE,,≥4,Statewide,8
28389,2019,T3,2,3.0,2004.0,ICE,,2,Statewide,8
28390,2019,BT,,3.0,2007.0,ICE,,1,Statewide,8
28391,2019,BS,,3.0,2008.0,ICE,,1,Statewide,8
28392,2019,P,,4.0,2017.0,FCEV,Unknown,≥4,Statewide,8
28393,2019,T7,8,0.0,1982.0,ICE,,1,Statewide,8
28394,2019,T6,4,0.0,2015.0,ICE,,2,Statewide,8
28395,2019,T6,5,0.0,2015.0,ICE,,1,Statewide,8
28396,2019,T6,5,0.0,2015.0,ICE,,3,Statewide,8
28397,2019,T6,6,0.0,2011.0,ICE,,2,Statewide,8
28398,2019,T6,6,0.0,2010.0,ICE,,3,Statewide,8
28399,2019,T6,6,0.0,2007.0,ICE,,1,Statewide,8
28400,2019,T6,5,0.0,2002.0,ICE,,≥4,Statewide,8
28401,2019,T6,7,0.0,1995.0,ICE,,2,Statewide,8
28402,2019,T6,6,0.0,1994.0,ICE,,3,Statewide,8
28403,2019,T6,7,0.0,1994.0,ICE,,1,Statewide,8
28404,2019,T6,6,0.0,1989.0,ICE,,3,Statewide,8
28405,2019,T6,Unknown,0.0,1988.0,ICE,,≥4,Statewide,8
28406,2019,T6,6,0.0,1988.0,ICE,,3,Statewide,8
28407,2019,T6,6,0.0,1987.0,ICE,,2,Statewide,8
28408,2019,T6,6,0.0,1986.0,ICE,,2,Statewide,8
28409,2019,T6,6,0.0,1986.0,ICE,,3,Statewide,8
28410,2019,T6,Unknown,0.0,1984.0,ICE,,≥4,Statewide,8
28411,2019,T6,7,0.0,1984.0,ICE,,1,Statewide,8
28412,2019,T6,4,0.0,1979.0,ICE,,≥4,Statewide,8
28413,2019,T6,7,0.0,1979.0,ICE,,1,Statewide,8
28414,2019,T6,Unknown,0.0,1977.0,ICE,,1,Statewide,8
28415,2019,T6,4,0.0,1977.0,ICE,,1,Statewide,8
28416,2019,T6,7,0.0,1975.0,ICE,,3,Statewide,8
28417,2019,T5,3,0.0,1975.0,ICE,,1,Statewide,8
28418,2019,T4,2,0.0,2021.0,ICE,,2,Statewide,8
28419,2019,BT,,0.0,2006.0,ICE,,1,Statewide,8
28420,2019,BT,,0.0,1984.0,ICE,,≥4,Statewide,8
28421,2019,BS,,0.0,2019.0,ICE,,1,Statewide,8
28422,2019,BS,,0.0,2002.0,ICE,,≥4,Statewide,8
28423,2019,BS,,0.0,1982.0,ICE,,2,Statewide,8
28424,2019,B,,0.0,,ICE,,2,Statewide,8
28425,2019,B,,0.0,2001.0,ICE,,2,Statewide,8
28426,2019,B,,0.0,1979.0,ICE,,3,Statewide,8
28427,2019,T3,Unknown,2.0,2008.0,BEV,Unknown,3,Statewide,8
28428,2019,T2,Unknown,2.0,2019.0,BEV,Unknown,≥4,Statewide,8
28429,2019,T2,Unknown,2.0,2015.0,BEV,Unknown,1,Statewide,8
28430,2019,T2,Unknown,2.0,2015.0,BEV,Unknown,3,Statewide,8
28431,2019,T1,Unknown,2.0,1975.0,BEV,Unknown,≥4,Statewide,8
28432,2019,P,,2.0,,BEV,Unknown,2,Statewide,8
28433,2019,P,,2.0,2016.0,BEV,>150 miles,1,Statewide,8
28434,2019,P,,2.0,2004.0,BEV,Unknown,1,Statewide,8
28435,2019,P,,2.0,2000.0,BEV,Unknown,≥4,Statewide,8
28436,2019,P,,2.0,1998.0,BEV,Unknown,≥4,Statewide,8
28437,2019,P,,2.0,1985.0,BEV,Unknown,≥4,Statewide,8
28438,2019,T7,8,1.0,1983.0,ICE,,3,Statewide,8
28439,2019,T6,6,1.0,1988.0,ICE,,2,Statewide,8
28440,2019,T6,Unknown,1.0,1984.0,ICE,,3,Statewide,8
28441,2019,T6,7,1.0,1984.0,ICE,,2,Statewide,8
28442,2019,T6,6,1.0,1975.0,ICE,,1,Statewide,8
28443,2019,T4,Unknown,1.0,1994.0,ICE,,1,Statewide,8
28444,2019,T4,2,1.0,1985.0,ICE,,≥4,Statewide,8
28445,2019,T4,Unknown,1.0,1976.0,ICE,,≥4,Statewide,8
28446,2019,T4,Unknown,1.0,1975.0,ICE,,3,Statewide,8
28447,2019,T3,2,1.0,1996.0,ICE,,3,Statewide,8
28448,2019,T3,2,1.0,1981.0,ICE,,≥4,Statewide,8
28449,2019,T2,Unknown,1.0,,ICE,,≥4,Statewide,8
28450,2019,T2,Unknown,1.0,2013.0,ICE,,2,Statewide,8
28451,2019,T2,1,1.0,2013.0,ICE,,2,Statewide,8
28452,2019,T2,1,1.0,2012.0,ICE,,2,Statewide,8
28453,2019,T2,1,1.0,1989.0,ICE,,3,Statewide,8
28454,2019,T2,1,1.0,1986.0,ICE,,1,Statewide,8
28455,2019,T2,1,1.0,1981.0,ICE,,2,Statewide,8
28456,2019,T1,1,1.0,1991.0,ICE,,1,Statewide,8
28457,2019,T1,Unknown,1.0,1977.0,ICE,,≥4,Statewide,8
28458,2019,P,,1.0,1999.0,ICE,,2,Statewide,8
28459,2019,MH,,1.0,1993.0,ICE,,1,Statewide,8
28460,2019,MH,,1.0,1979.0,ICE,,≥4,Statewide,8
28461,2019,MC,,1.0,2008.0,ICE,,≥4,Statewide,8
28462,2019,MC,,1.0,2005.0,ICE,,≥4,Statewide,8
28463,2019,BS,,1.0,2019.0,ICE,,2,Statewide,8
28464,2019,BS,,1.0,2016.0,ICE,,1,Statewide,8
28465,2019,BS,,1.0,2015.0,ICE,,2,Statewide,8
28466,2019,BS,,1.0,2010.0,ICE,,3,Statewide,8
28467,2019,BS,,1.0,2007.0,ICE,,3,Statewide,8
28468,2019,BS,,1.0,2006.0,ICE,,3,Statewide,8
28469,2019,BS,,1.0,2001.0,ICE,,2,Statewide,8
28470,2019,BS,,1.0,1998.0,ICE,,3,Statewide,8
28471,2019,BS,,1.0,1993.0,ICE,,1,Statewide,8
28472,2019,BS,,1.0,1992.0,ICE,,2,Statewide,8
28473,2019,B,,1.0,2020.0,ICE,,2,Statewide,8
28474,2019,B,,1.0,2017.0,ICE,,1,Statewide,8
28475,2019,B,,1.0,2011.0,ICE,,2,Statewide,8
28476,2019,B,,1.0,2011.0,ICE,,3,Statewide,8
28477,2019,B,,1.0,1993.0,ICE,,3,Statewide,8
28478,2019,B,,1.0,1990.0,ICE,,1,Statewide,8
28479,2019,B,,1.0,1990.0,ICE,,2,Statewide,8
28480,2019,B,,1.0,1977.0,ICE,,1,Statewide,8
28481,2023,T7,8,3.0,2024.0,ICE,,3,Statewide,7
28482,2023,T7,8,3.0,2019.0,ICE,,2,Statewide,7
28483,2023,T7,8,3.0,2019.0,ICE,,3,Statewide,7
28484,2023,T7,8,3.0,2016.0,ICE,,2,Statewide,7
28485,2023,T7,8,3.0,2013.0,ICE,,1,Statewide,7
28486,2023,T7,8,3.0,2011.0,ICE,,1,Statewide,7
28487,2023,T6,4,3.0,2021.0,ICE,,≥4,Statewide,7
28488,2023,T6,4,3.0,2014.0,ICE,,≥4,Statewide,7
28489,2023,T6,6,3.0,2011.0,ICE,,≥4,Statewide,7
28490,2023,T6,4,3.0,2008.0,ICE,,≥4,Statewide,7
28491,2023,T6,6,3.0,2008.0,ICE,,≥4,Statewide,7
28492,2023,T4,2,3.0,2024.0,ICE,,≥4,Statewide,7
28493,2023,T4,2,3.0,2019.0,ICE,,≥4,Statewide,7
28494,2023,T4,2,3.0,2005.0,ICE,,3,Statewide,7
28495,2023,T4,2,3.0,2003.0,ICE,,2,Statewide,7
28496,2023,T1,1,3.0,1999.0,ICE,,≥4,Statewide,7
28497,2023,P,,3.0,2003.0,ICE,,3,Statewide,7
28498,2023,BS,,3.0,2004.0,ICE,,1,Statewide,7
28499,2023,BS,,3.0,2002.0,ICE,,1,Statewide,7
28500,2023,B,,3.0,2021.0,ICE,,1,Statewide,7
28501,2023,B,,3.0,2020.0,ICE,,1,Statewide,7
28502,2023,B,,3.0,2017.0,ICE,,1,Statewide,7
28503,2023,T6,Unknown,0.0,2020.0,ICE,,1,Statewide,7
28504,2023,T6,Unknown,0.0,2019.0,ICE,,3,Statewide,7
28505,2023,T6,Unknown,0.0,2017.0,ICE,,1,Statewide,7
28506,2023,T6,6,0.0,2017.0,ICE,,2,Statewide,7
28507,2023,T6,4,0.0,2015.0,ICE,,1,Statewide,7
28508,2023,T6,5,0.0,2015.0,ICE,,3,Statewide,7
28509,2023,T6,6,0.0,2014.0,ICE,,1,Statewide,7
28510,2023,T6,Unknown,0.0,2012.0,ICE,,2,Statewide,7
28511,2023,T6,7,0.0,2010.0,ICE,,2,Statewide,7
28512,2023,T6,6,0.0,2009.0,ICE,,1,Statewide,7
28513,2023,T6,6,0.0,2007.0,ICE,,1,Statewide,7
28514,2023,T6,7,0.0,1998.0,ICE,,1,Statewide,7
28515,2023,T6,Unknown,0.0,1997.0,ICE,,≥4,Statewide,7
28516,2023,T6,7,0.0,1997.0,ICE,,1,Statewide,7
28517,2023,T6,7,0.0,1996.0,ICE,,2,Statewide,7
28518,2023,T6,6,0.0,1993.0,ICE,,2,Statewide,7
28519,2023,T6,7,0.0,1993.0,ICE,,2,Statewide,7
28520,2023,T6,7,0.0,1992.0,ICE,,1,Statewide,7
28521,2023,T6,7,0.0,1990.0,ICE,,3,Statewide,7
28522,2023,T6,6,0.0,1989.0,ICE,,2,Statewide,7
28523,2023,T6,7,0.0,1989.0,ICE,,3,Statewide,7
28524,2023,T6,6,0.0,1986.0,ICE,,2,Statewide,7
28525,2023,T6,6,0.0,1986.0,ICE,,3,Statewide,7
28526,2023,T6,7,0.0,1986.0,ICE,,1,Statewide,7
28527,2023,T6,5,0.0,1985.0,ICE,,≥4,Statewide,7
28528,2023,T6,7,0.0,1985.0,ICE,,3,Statewide,7
28529,2023,T6,Unknown,0.0,1984.0,ICE,,2,Statewide,7
28530,2023,T6,Unknown,0.0,1981.0,ICE,,2,Statewide,7
28531,2023,T6,5,0.0,1981.0,ICE,,1,Statewide,7
28532,2023,T5,3,0.0,1987.0,ICE,,3,Statewide,7
28533,2023,T4,Unknown,0.0,2001.0,ICE,,3,Statewide,7
28534,2023,T4,Unknown,0.0,1998.0,ICE,,1,Statewide,7
28535,2023,T4,Unknown,0.0,1995.0,ICE,,1,Statewide,7
28536,2023,T4,Unknown,0.0,1995.0,ICE,,2,Statewide,7
28537,2023,T4,Unknown,0.0,1980.0,ICE,,≥4,Statewide,7
28538,2023,T3,Unknown,0.0,1990.0,ICE,,≥4,Statewide,7
28539,2023,T1,1,0.0,2025.0,ICE,,≥4,Statewide,7
28540,2023,BT,,0.0,2024.0,ICE,,2,Statewide,7
28541,2023,BT,,0.0,2020.0,ICE,,1,Statewide,7
28542,2023,BT,,0.0,2016.0,ICE,,2,Statewide,7
28543,2023,BT,,0.0,2015.0,ICE,,1,Statewide,7
28544,2023,BT,,0.0,2015.0,ICE,,2,Statewide,7
28545,2023,BT,,0.0,1992.0,ICE,,≥4,Statewide,7
28546,2023,BT,,0.0,1986.0,ICE,,1,Statewide,7
28547,2023,BS,,0.0,2024.0,ICE,,1,Statewide,7
28548,2023,BS,,0.0,2023.0,ICE,,2,Statewide,7
28549,2023,BS,,0.0,2023.0,ICE,,3,Statewide,7
28550,2023,BS,,0.0,2015.0,ICE,,1,Statewide,7
28551,2023,BS,,0.0,2013.0,ICE,,3,Statewide,7
28552,2023,BS,,0.0,2012.0,ICE,,2,Statewide,7
28553,2023,BS,,0.0,1985.0,ICE,,1,Statewide,7
28554,2023,B,,0.0,1993.0,ICE,,2,Statewide,7
28555,2023,B,,0.0,1989.0,ICE,,1,Statewide,7
28556,2023,B,,0.0,1988.0,ICE,,1,Statewide,7
28557,2023,B,,0.0,1983.0,ICE,,1,Statewide,7
28558,2023,T3,Unknown,2.0,1980.0,BEV,Unknown,≥4,Statewide,7
28559,2023,T2,1,2.0,2016.0,BEV,51 to 100 miles,≥4,Statewide,7
28560,2023,P,,2.0,,BEV,Unknown,1,Statewide,7
28561,2023,P,,2.0,2014.0,BEV,Unknown,2,Statewide,7
28562,2023,P,,2.0,2008.0,BEV,Unknown,2,Statewide,7
28563,2023,MC,,2.0,2018.0,BEV,Unknown,1,Statewide,7
28564,2023,MC,,2.0,2017.0,BEV,Unknown,3,Statewide,7
28565,2023,MC,,2.0,2011.0,BEV,Unknown,≥4,Statewide,7
28566,2023,BT,,2.0,2019.0,BEV,Unknown,≥4,Statewide,7
28567,2023,B,,2.0,2004.0,BEV,Unknown,≥4,Statewide,7
28568,2023,T7,8,1.0,1982.0,ICE,,2,Statewide,7
28569,2023,T6,Unknown,1.0,2021.0,ICE,,1,Statewide,7
28570,2023,T6,Unknown,1.0,2010.0,ICE,,1,Statewide,7
28571,2023,T6,Unknown,1.0,2004.0,ICE,,1,Statewide,7
28572,2023,T6,5,1.0,1999.0,ICE,,2,Statewide,7
28573,2023,T6,Unknown,1.0,1994.0,ICE,,1,Statewide,7
28574,2023,T6,5,1.0,1994.0,ICE,,3,Statewide,7
28575,2023,T6,Unknown,1.0,1993.0,ICE,,1,Statewide,7
28576,2023,T6,6,1.0,1992.0,ICE,,2,Statewide,7
28577,2023,T6,6,1.0,1988.0,ICE,,1,Statewide,7
28578,2023,T6,6,1.0,1985.0,ICE,,≥4,Statewide,7
28579,2023,T6,Unknown,1.0,1980.0,ICE,,1,Statewide,7
28580,2023,T6,6,1.0,1980.0,ICE,,1,Statewide,7
28581,2023,T5,3,1.0,1988.0,ICE,,1,Statewide,7
28582,2023,T5,3,1.0,1987.0,ICE,,≥4,Statewide,7
28583,2023,T4,Unknown,1.0,1998.0,ICE,,1,Statewide,7
28584,2023,T4,Unknown,1.0,1998.0,ICE,,3,Statewide,7
28585,2023,T4,Unknown,1.0,1997.0,ICE,,3,Statewide,7
28586,2023,T4,Unknown,1.0,1993.0,ICE,,3,Statewide,7
28587,2023,T3,2,1.0,2009.0,ICE,,2,Statewide,7
28588,2023,T3,2,1.0,2004.0,ICE,,≥4,Statewide,7
28589,2023,T3,2,1.0,1996.0,ICE,,3,Statewide,7
28590,2023,T3,Unknown,1.0,1994.0,ICE,,≥4,Statewide,7
28591,2023,T3,2,1.0,1994.0,ICE,,1,Statewide,7
28592,2023,T3,Unknown,1.0,1992.0,ICE,,1,Statewide,7
28593,2023,T3,2,1.0,1992.0,ICE,,≥4,Statewide,7
28594,2023,T1,Unknown,1.0,,ICE,,≥4,Statewide,7
28595,2023,MH,,1.0,1987.0,ICE,,3,Statewide,7
28596,2023,MH,,1.0,1986.0,ICE,,1,Statewide,7
28597,2023,MC,,1.0,2008.0,ICE,,≥4,Statewide,7
28598,2023,BT,,1.0,2023.0,ICE,,2,Statewide,7
28599,2023,BT,,1.0,1982.0,ICE,,≥4,Statewide,7
28600,2023,BS,,1.0,1991.0,ICE,,2,Statewide,7
28601,2023,BS,,1.0,1989.0,ICE,,1,Statewide,7
28602,2023,BS,,1.0,1987.0,ICE,,1,Statewide,7
28603,2023,BS,,1.0,1985.0,ICE,,≥4,Statewide,7
28604,2023,B,,1.0,2014.0,ICE,,2,Statewide,7
28605,2023,B,,1.0,2001.0,ICE,,3,Statewide,7
28606,2023,B,,1.0,1997.0,ICE,,3,Statewide,7
28607,2023,B,,1.0,1991.0,ICE,,3,Statewide,7
28608,2022,MH,,,2023.0,ICE,,≥4,Statewide,7
28609,2022,MH,,,2020.0,ICE,,1,Statewide,7
28610,2022,MH,,,2016.0,ICE,,1,Statewide,7
28611,2022,MC,,,2021.0,ICE,,≥4,Statewide,7
28612,2022,T7,8,3.0,2009.0,ICE,,2,Statewide,7
28613,2022,T6,7,3.0,2020.0,ICE,,1,Statewide,7
28614,2022,T6,4,3.0,2014.0,ICE,,≥4,Statewide,7
28615,2022,T6,7,3.0,2013.0,ICE,,≥4,Statewide,7
28616,2022,T6,6,3.0,2008.0,ICE,,≥4,Statewide,7
28617,2022,T4,Unknown,3.0,2019.0,ICE,,≥4,Statewide,7
28618,2022,T4,2,3.0,2007.0,ICE,,2,Statewide,7
28619,2022,T4,2,3.0,2005.0,ICE,,2,Statewide,7
28620,2022,T4,2,3.0,2005.0,ICE,,3,Statewide,7
28621,2022,T2,1,3.0,1999.0,ICE,,≥4,Statewide,7
28622,2022,T1,Unknown,3.0,2014.0,ICE,,≥4,Statewide,7
28623,2022,P,,3.0,1978.0,ICE,,2,Statewide,7
28624,2022,BS,,3.0,2005.0,ICE,,1,Statewide,7
28625,2022,BS,,3.0,2004.0,ICE,,1,Statewide,7
28626,2022,B,,3.0,2021.0,ICE,,1,Statewide,7
28627,2022,B,,3.0,2020.0,ICE,,1,Statewide,7
28628,2022,B,,3.0,2017.0,ICE,,1,Statewide,7
28629,2022,T1,1,4.0,2021.0,FCEV,>150 miles,1,Statewide,7
28630,2022,T7,8,0.0,1993.0,ICE,,≥4,Statewide,7
28631,2022,T7,8,0.0,1979.0,ICE,,1,Statewide,7
28632,2022,T6,5,0.0,2015.0,ICE,,3,Statewide,7
28633,2022,T6,7,0.0,2005.0,ICE,,1,Statewide,7
28634,2022,T6,5,0.0,2002.0,ICE,,≥4,Statewide,7
28635,2022,T6,7,0.0,1997.0,ICE,,1,Statewide,7
28636,2022,T6,6,0.0,1993.0,ICE,,3,Statewide,7
28637,2022,T6,7,0.0,1993.0,ICE,,2,Statewide,7
28638,2022,T6,Unknown,0.0,1990.0,ICE,,≥4,Statewide,7
28639,2022,T6,Unknown,0.0,1989.0,ICE,,≥4,Statewide,7
28640,2022,T6,6,0.0,1989.0,ICE,,2,Statewide,7
28641,2022,T6,7,0.0,1987.0,ICE,,1,Statewide,7
28642,2022,T6,6,0.0,1985.0,ICE,,3,Statewide,7
28643,2022,T6,Unknown,0.0,1984.0,ICE,,1,Statewide,7
28644,2022,T6,Unknown,0.0,1981.0,ICE,,≥4,Statewide,7
28645,2022,T6,Unknown,0.0,1979.0,ICE,,1,Statewide,7
28646,2022,T6,4,0.0,1979.0,ICE,,≥4,Statewide,7
28647,2022,T6,7,0.0,1979.0,ICE,,1,Statewide,7
28648,2022,T5,3,0.0,1985.0,ICE,,≥4,Statewide,7
28649,2022,T5,3,0.0,1984.0,ICE,,3,Statewide,7
28650,2022,T5,3,0.0,1982.0,ICE,,1,Statewide,7
28651,2022,T5,3,0.0,1980.0,ICE,,≥4,Statewide,7
28652,2022,T4,Unknown,0.0,2000.0,ICE,,≥4,Statewide,7
28653,2022,T4,Unknown,0.0,1999.0,ICE,,≥4,Statewide,7
28654,2022,T4,Unknown,0.0,1994.0,ICE,,2,Statewide,7
28655,2022,T4,Unknown,0.0,1988.0,ICE,,≥4,Statewide,7
28656,2022,T3,Unknown,0.0,2024.0,PHEV,0 to 50 miles,3,Statewide,7
28657,2022,T3,Unknown,0.0,1987.0,ICE,,1,Statewide,7
28658,2022,T3,Unknown,0.0,1985.0,ICE,,2,Statewide,7
28659,2022,T2,Unknown,0.0,2021.0,PHEV,0 to 50 miles,3,Statewide,7
28660,2022,T1,Unknown,0.0,2015.0,ICE,,≥4,Statewide,7
28661,2022,T1,Unknown,0.0,2007.0,ICE,,2,Statewide,7
28662,2022,T1,Unknown,0.0,1988.0,ICE,,2,Statewide,7
28663,2022,P,,0.0,2019.0,BEV,51 to 100 miles,≥4,Statewide,7
28664,2022,BT,,0.0,2020.0,ICE,,1,Statewide,7
28665,2022,BT,,0.0,2015.0,ICE,,1,Statewide,7
28666,2022,BT,,0.0,1986.0,ICE,,1,Statewide,7
28667,2022,BS,,0.0,2024.0,ICE,,≥4,Statewide,7
28668,2022,BS,,0.0,2023.0,ICE,,2,Statewide,7
28669,2022,BS,,0.0,2012.0,ICE,,1,Statewide,7
28670,2022,BS,,0.0,2009.0,ICE,,2,Statewide,7
28671,2022,BS,,0.0,1988.0,ICE,,2,Statewide,7
28672,2022,BS,,0.0,1986.0,ICE,,1,Statewide,7
28673,2022,BS,,0.0,1980.0,ICE,,2,Statewide,7
28674,2022,BS,,0.0,1980.0,ICE,,3,Statewide,7
28675,2022,B,,0.0,1996.0,ICE,,2,Statewide,7
28676,2022,B,,0.0,1994.0,ICE,,2,Statewide,7
28677,2022,B,,0.0,1988.0,ICE,,1,Statewide,7
28678,2022,B,,0.0,1987.0,ICE,,1,Statewide,7
28679,2022,B,,0.0,1983.0,ICE,,3,Statewide,7
28680,2022,B,,0.0,1982.0,ICE,,3,Statewide,7
28681,2022,B,,0.0,1979.0,ICE,,1,Statewide,7
28682,2022,B,,0.0,1979.0,ICE,,2,Statewide,7
28683,2022,B,,0.0,1979.0,ICE,,3,Statewide,7
28684,2022,T6,Unknown,2.0,2007.0,BEV,Unknown,≥4,Statewide,7
28685,2022,T3,Unknown,2.0,2000.0,BEV,Unknown,≥4,Statewide,7
28686,2022,T2,Unknown,2.0,2019.0,BEV,Unknown,≥4,Statewide,7
28687,2022,T1,Unknown,2.0,2014.0,BEV,Unknown,3,Statewide,7
28688,2022,T1,Unknown,2.0,2012.0,BEV,Unknown,≥4,Statewide,7
28689,2022,T1,Unknown,2.0,2005.0,BEV,Unknown,≥4,Statewide,7
28690,2022,T1,Unknown,2.0,1980.0,BEV,Unknown,≥4,Statewide,7
28691,2022,P,,2.0,2008.0,BEV,Unknown,2,Statewide,7
28692,2022,P,,2.0,2000.0,BEV,Unknown,≥4,Statewide,7
28693,2022,P,,2.0,1999.0,BEV,Unknown,≥4,Statewide,7
28694,2022,P,,2.0,1978.0,BEV,Unknown,3,Statewide,7
28695,2022,MC,,2.0,2017.0,BEV,Unknown,2,Statewide,7
28696,2022,MC,,2.0,2013.0,BEV,Unknown,1,Statewide,7
28697,2022,MC,,2.0,2013.0,BEV,Unknown,2,Statewide,7
28698,2022,MC,,2.0,2011.0,BEV,Unknown,≥4,Statewide,7
28699,2022,MC,,2.0,2001.0,BEV,Unknown,≥4,Statewide,7
28700,2022,BT,,2.0,2006.0,BEV,Unknown,≥4,Statewide,7
28701,2022,T7,8,1.0,1983.0,ICE,,2,Statewide,7
28702,2022,T7,8,1.0,1980.0,ICE,,2,Statewide,7
28703,2022,T6,Unknown,1.0,,ICE,,2,Statewide,7
28704,2022,T6,Unknown,1.0,2022.0,ICE,,3,Statewide,7
28705,2022,T6,Unknown,1.0,2015.0,ICE,,2,Statewide,7
28706,2022,T6,5,1.0,1999.0,ICE,,2,Statewide,7
28707,2022,T6,5,1.0,1998.0,ICE,,3,Statewide,7
28708,2022,T6,5,1.0,1996.0,ICE,,2,Statewide,7
28709,2022,T6,5,1.0,1994.0,ICE,,1,Statewide,7
28710,2022,T6,4,1.0,1992.0,ICE,,≥4,Statewide,7
28711,2022,T6,Unknown,1.0,1983.0,ICE,,2,Statewide,7
28712,2022,T6,Unknown,1.0,1983.0,ICE,,3,Statewide,7
28713,2022,T6,7,1.0,1983.0,ICE,,3,Statewide,7
28714,2022,T6,6,1.0,1980.0,ICE,,≥4,Statewide,7
28715,2022,T6,Unknown,1.0,1979.0,ICE,,2,Statewide,7
28716,2022,T6,7,1.0,1978.0,ICE,,2,Statewide,7
28717,2022,T5,3,1.0,1989.0,ICE,,1,Statewide,7
28718,2022,T5,3,1.0,1989.0,ICE,,2,Statewide,7
28719,2022,T4,Unknown,1.0,2009.0,ICE,,1,Statewide,7
28720,2022,T4,Unknown,1.0,2001.0,ICE,,1,Statewide,7
28721,2022,T4,Unknown,1.0,1992.0,ICE,,1,Statewide,7
28722,2022,T4,Unknown,1.0,1987.0,ICE,,≥4,Statewide,7
